4978,10,2,23,,
4929,10,1,23,,
5202,10,7,24,,
5201,10,6,24,,
5200,10,5,24,,
5193,10,4,24,,
5189,10,3,24,,
5183,10,2,24,,
5165,10,1,24,,
1687,1,6,1,,
4234,1,5,1,,
2034,1,4,1,,
2875,1,3,1,,
2092,1,2,1,,
1681,1,1,1,,
1169,1,6,2,,
1141,1,5,2,,
612,1,4,2,,
181,1,3,2,,
2093,1,2,2,,
1846,1,1,2,,
2041,1,6,3,,
1533,1,5,3,,
1245,1,4,3,,
1179,1,3,3,,
8119,2,2,3,,
7981,2,1,3,,
8798,2,7,4,,
8778,2,6,4,,
8770,2,5,4,,
8548,2,4,4,,
8546,2,3,4,,
8303,2,2,4,,
8185,2,1,4,,
876,2,7,5,,
703,2,6,5,,
9178,2,5,5,,
9143,2,4,5,,
9114,2,3,5,,
8823,2,2,5,,
8802,2,1,5,,
4993,3,6,6,,
4924,3,5,6,,
4915,3,4,6,,
4875,3,3,6,,
4760,3,2,6,,
4731,3,1,6,,
5080,3,6,7,,
5073,3,5,7,,
5065,3,4,7,,
5057,3,3,7,,
5032,3,2,7,,
4997,3,1,7,,
5157,3,7,8,,
5156,3,6,8,,
5143,3,5,8,,
5117,3,4,8,,
7903,4,3,8,,
7801,4,2,8,,
7752,4,1,8,,
8256,4,6,9,,
8175,4,5,9,,
8171,4,4,9,,
8047,4,3,9,,
7934,4,2,9,,
7930,4,1,9,,
8406,4,7,10,,
8402,4,6,10,,
8401,4,5,10,,
8358,4,4,10,,
8353,4,3,10,,
8310,4,2,10,,
8285,4,1,10,,
2882,6,7,11,,
2819,6,6,11,,
2815,6,5,11,,
2778,6,4,11,,
2776,6,3,11,,
2770,6,2,11,,
2729,6,1,11,,
3136,6,7,12,,
3047,6,6,12,,
3011,6,5,12,,
3005,6,4,12,,
2911,6,3,12,,
2893,6,2,12,,
2886,6,1,12,,
3172,6,6,13,,
3140,6,5,13,,
6437,5,4,13,,
3435,5,3,13,,
6429,5,2,13,,
6360,5,1,13,,
6542,5,7,14,,
6535,5,6,14,,
6533,5,5,14,,
6514,5,4,14,,
6482,5,3,14,,
6471,5,2,14,,
6439,5,1,14,,
6652,5,7,15,,
6605,5,6,15,,
6599,5,5,15,,
6571,5,4,15,,
6547,5,3,15,,
714,7,2,15,,
606,7,1,15,,
972,7,7,16,,
965,7,6,16,,
920,7,5,16,,
892,7,4,16,,
886,7,3,16,,
849,7,2,16,,
802,7,1,16,,
1541,7,7,17,,
1449,7,6,17,,
1407,7,5,17,,
1131,7,4,17,,
1074,7,3,17,,
1051,7,2,17,,
1009,7,1,17,,
8920,48,27,36,,
862,48,26,36,,
8977,48,25,36,,
5785,48,26,37,,
5448,48,25,37,,
8971,48,24,37,,
8968,48,23,37,,
8966,48,22,37,,
8835,48,21,37,,
8562,48,20,37,,
8073,48,23,38,,
7221,48,22,38,,
984,48,21,38,,
8748,48,20,38,,
547,38,27,60,,
543,38,26,60,,
509,38,25,60,,
487,38,24,60,,
325,38,23,60,,
250,38,22,60,,
7036,38,21,60,,
1427,38,26,61,,
9716,38,25,61,,
9557,38,24,61,,
9368,38,23,61,,
9176,38,22,61,,
9170,38,21,61,,
9164,38,20,61,,
9146,38,22,62,,
9121,38,21,62,,
6343,38,27,62,,
6341,38,26,62,,
6335,38,25,62,,
6155,38,24,62,,
5884,38,23,62,,
5879,38,26,63,,
5874,38,25,63,,
5872,38,24,63,,
5867,38,23,63,,
5862,38,22,63,,
5861,38,21,63,,
5797,38,20,63,,
5773,38,24,64,,
5707,38,23,64,,
5683,38,22,64,,
5625,38,21,64,,
2719,36,27,64,,
2601,36,26,64,,
2523,36,25,64,,
2519,36,26,65,,
2497,36,25,65,,
2493,36,24,65,,
2491,36,23,65,,
2487,36,22,65,,
2484,36,21,65,,
2469,36,27,66,,
2425,36,26,66,,
2386,36,25,66,,
2292,36,24,66,,
2284,36,23,66,,
2283,36,22,66,,
2274,36,21,66,,
7736,35,26,67,,
7723,35,25,67,,
7669,35,24,67,,
7639,35,23,67,,
7632,35,22,67,,
7631,35,21,67,,
7614,35,20,67,,
7609,35,27,68,,
7585,35,26,68,,
7563,35,25,68,,
7553,35,24,68,,
7539,35,23,68,,
7519,35,22,68,,
7502,35,21,68,,
7473,35,22,69,,
7375,35,21,69,,
4727,34,26,69,,
4709,34,25,69,,
4687,34,24,69,,
4666,34,23,69,,
4639,34,27,70,,
4630,34,26,70,,
4629,34,25,70,,
4568,34,24,70,,
4460,34,23,70,,
4375,34,22,70,,
4364,34,21,70,,
4362,34,24,71,,
4361,34,23,71,,
4352,34,22,71,,
4342,34,21,71,,
4320,34,20,71,,
7794,33,26,71,,
7734,33,25,71,,
7711,33,27,72,,
7600,33,26,72,,
7494,33,25,72,,
7338,33,24,72,,
7322,33,23,72,,
6460,33,22,72,,
5265,33,21,72,,
4658,33,26,73,,
4084,33,25,73,,
4031,33,24,73,,
1393,33,23,73,,
948,33,22,73,,
877,33,21,73,,
9118,33,20,73,,
5618,37,19,61,,
5612,37,18,61,,
5598,37,20,62,,
5587,37,19,62,,
5575,37,18,62,,
5528,37,17,62,,
5505,37,16,62,,
5478,37,15,62,,
5431,37,14,62,,
5428,37,19,63,,
5399,37,18,63,,
5374,37,17,63,,
5364,37,16,63,,
5352,37,15,63,,
5302,37,14,63,,
5269,37,13,63,,
2254,36,20,64,,
2240,36,19,64,,
2235,36,18,64,,
2193,36,17,64,,
2075,36,16,64,,
2009,36,15,64,,
1959,36,20,65,,
1885,36,19,65,,
1809,36,18,65,,
1782,36,17,65,,
1778,36,16,65,,
1777,36,15,65,,
1750,36,14,65,,
1748,36,17,66,,
1744,36,16,66,,
1727,36,15,66,,
7369,35,20,66,,
7361,35,19,66,,
7357,35,18,66,,
7319,35,19,67,,
7299,35,18,67,,
7248,35,17,67,,
7286,35,16,67,,
7249,35,15,67,,
7192,35,14,67,,
7182,35,20,68,,
7165,35,19,68,,
7155,35,18,68,,
7150,35,17,68,,
7132,35,16,68,,
7096,35,15,68,,
7046,35,14,68,,
4297,34,20,69,,
4235,34,19,69,,
4209,34,18,69,,
4208,34,17,69,,
4187,34,16,69,,
4136,34,15,69,,
3868,34,14,69,,
550,34,20,70,,
184,34,19,70,,
7,34,18,70,,
9366,34,17,70,,
9558,34,16,70,,
9711,34,15,70,,
9162,34,16,71,,
9154,34,15,71,,
9008,34,14,71,,
9116,33,19,71,,
8984,33,18,71,,
8843,33,17,71,,
8804,33,20,72,,
8721,33,19,72,,
8674,33,18,72,,
8614,33,17,72,,
8290,33,16,72,,
7915,33,15,72,,
7688,33,14,72,,
7445,33,19,73,,
7348,33,18,73,,
7254,33,17,73,,
7097,33,16,73,,
6337,33,15,73,,
1386,33,14,73,,
8916,50,13,69,,
8914,50,12,69,,
8886,50,11,69,,
8842,50,10,69,,
8832,50,14,70,,
8790,50,13,70,,
8776,50,12,70,,
8762,50,11,70,,
8760,50,10,70,,
8675,50,9,70,,
8670,50,8,70,,
8666,50,11,71,,
8601,50,10,71,,
8581,50,9,71,,
8544,50,8,71,,
8531,50,7,71,,
1029,49,13,71,,
808,49,12,71,,
14,49,13,72,,
9149,49,12,72,,
8653,49,11,72,,
8100,49,10,72,,
7802,49,9,72,,
7692,49,8,72,,
7474,49,7,72,,
7461,49,13,73,,
7459,49,12,73,,
7435,49,11,73,,
7371,49,10,73,,
7354,49,9,73,,
7090,49,8,73,,
7017,49,7,73,,
8236,42,19,49,,
8213,42,18,49,,
8210,42,17,49,,
8201,42,16,49,,
8665,42,27,50,,
8652,42,26,50,,
8616,42,25,50,,
8597,42,24,50,,
8586,42,23,50,,
8484,42,22,50,,
8483,42,21,50,,
8194,42,20,50,,
8192,42,19,50,,
8163,42,18,50,,
8152,42,17,50,,
8143,42,16,50,,
8132,42,15,50,,
8480,42,26,51,,
8456,42,25,51,,
8452,42,24,51,,
8403,42,23,51,,
8386,42,22,51,,
8385,42,21,51,,
8376,42,20,51,,
8129,42,19,51,,
8126,42,18,51,,
8116,42,17,51,,
8059,42,16,51,,
8053,42,15,51,,
8044,42,14,51,,
8363,42,23,52,,
8357,42,22,52,,
3660,41,21,52,,
3597,41,20,52,,
3591,41,19,52,,
3590,41,18,52,,
3586,41,17,52,,
3578,41,16,52,,
3576,41,15,52,,
3562,41,20,53,,
3555,41,19,53,,
3539,41,18,53,,
3534,41,17,53,,
3533,41,16,53,,
3507,41,15,53,,
3491,41,14,53,,
3477,41,16,54,,
3447,41,15,54,,
4637,41,27,52,,
4575,41,26,52,,
